Name,Phone,Email,Join Date,Amount,Address,Zip,Note
N/A,Phone: 9625-0612,5x28m2@@,2023-05-19,63.7801만원,Incheon,58196,Note
 김철수 ,010 1322 9463,xzxv28@hanmail.net,4/6/2023,50903,Sejong,1986,NULL
Unknown,010 0979 7754,1tcr8,8/2/2021,97.9425만원,Jeju,39166,Note
N/A123,010 0559 7591,cb1l2m@gmail.com,3/19/2023,232903,서울,311,NULL
Lee James,Phone: 6298-8638,ik31ai,2024-03-09,26.0054만원,Incheon,855,NULL
최.영.희123,010-9037-2485,0xjmk@,9/14/2024,약 429천원,Sejong,34394,Note
최.영.희123,+82 10-0110-0341,q39slet,2022-04-09,약 634천원,서울,79521,NULL
 N/A ,01043106785,3ug7if,2/4/2024,77.2543만원,부산,7494,Note
최.영.희,01040034363,1f0spn@com,2021-07-13,45,686원,Incheon,29736,Note
 최.영.희 ,Phone: 7619-9367,7tvq2@com,2021-12-18,385,187원,서울,56227,Note
Unknown,010-6529-1813,tnstpc,2021. 2. 17,27445,서울,19667,---
Unknown,Phone: 7940-7225,zku9ok@com,2024-03-20,860,608원,대구,47171,Note
김철수,010-4740-2720,xz812@test.co.kr,2020-09-23,30.0831만원,Sejong,518,Note
 최.영.희 ,01029656373,4dufer@hanmail.net,12/10/2022,36.8032만원,부산,78491,Note
최.영.희123,010-5246-3539,vle4gq@test.co.kr,2021. 3. 16,209,138원,Jeju,19291,---
N/A,01056700994,r7r1pl@naver.com,2020. 9. 27,103174,대구,56522,Note
김철수,Phone: 3526-3065,93og4c@test.co.kr,2020. 4. 8,648,656원,서울,29334,NULL
김철수,01011195439,ojqdp@naver.com,12/8/2020,55,882원,Daejeon,665,Note
홍길동123,010 9312 6092,tmlipo@,2023. 5. 16,771619,대구,488,---
김철수!!,Phone: 8629-7924,3bdbo@,2020-08-27,119312,Gwangju,66369,NULL
 Lee James ,Phone: 1980-2403,1n6si5@com,2/28/2020,50.6789만원,Daejeon,332,NULL
홍길동123,010-9906-8830,qmnfn@test.co.kr,2021. 2. 23,468,228원,서울,81117,Note
최.영.희!!,+82 10-9464-1447,zmgvn@@hanmail.net,2023. 10. 8,134968,Daejeon,937,---
 Lee James ,01094290136,fd7n9@hanmail.net,10/23/2020,642,389원,Jeju,84,Note
Lee James,01048536868,fl6zd,2024. 10. 21,62.2468만원,부산,420,---
홍길동123,010-0079-1431,gm8kua@test.co.kr,12/3/2021,469,157원,서울,306,Note
Lee James!!,Phone: 8265-4322,a6fffzt@gmail.com,9/8/2020,752,732원,Gwangju,20307,Note
김철수,010-7104-4991,s364op@@,11/23/2023,235,167원,Gwangju,84369,---
김철수!!,010 8849 5789,7c5hdm@@com,2023. 5. 8,547921,Daejeon,657,Note
 Unknown ,+82 10-5726-5381,mawfsg,8/26/2020,12.6667만원,Gwangju,20550,NULL
김철수,01001783050,utfuk7@test.co.kr,10/19/2023,658,097원,Incheon,188,---
박 민수,010 6833 8054,lf8gm7@com,6/26/2024,867,424원,Sejong,58,---
Lee James,010-4848-0643,6r1cfk@gmail.com,8/18/2020,71090,Incheon,82406,NULL
N/A,+82 10-2552-2480,vcz7uj@hanmail.net,2024. 1. 21,993,529원,부산,19617,Note
홍길동,01031655365,0i694l@test.co.kr,2023-09-05,37.8506만원,Gwangju,26374,NULL
 박 민수 ,01073843186,0wdccu@,2021. 8. 28,4.0669만원,Gwangju,43947,Note
Unknown,010-6238-5095,06rit@hanmail.net,2024-02-14,64.9705만원,Gwangju,9082,Note
홍길동!!,010 3654 4710,37l5rd@,2/13/2024,75.9088만원,Gwangju,215,---
 홍길동 ,010-8177-4150,ufjox8@gmail.com,2022-07-19,92.5935만원,대구,791,NULL
N/A,Phone: 6694-9703,re1tjg@,2022-09-06,784,190원,Jeju,79,---
홍길동,01004557507,y7ge2@@naver.com,2020-05-27,385852,Incheon,281,Note
박 민수,+82 10-9530-5438,557zvg@hanmail.net,7/5/2021,174,370원,부산,732,---
박 민수,010-2209-9385,dr57nj@@naver.com,6/16/2020,88.9184만원,서울,558,NULL
Lee James,01030834842,tijvus@naver.com,10/21/2020,65177,Gwangju,791,Note
 김철수 ,+82 10-3484-3684,y58md8@@gmail.com,2023-03-25,46.7009만원,Jeju,193,Note
 박 민수 ,010 6647 0545,zp2uef,10/6/2024,642044,Incheon,343,---
홍길동,01009365400,47bhij@naver.com,8/12/2023,80.3624만원,대구,902,Note
김철수!!,Phone: 3571-4143,1jl7h8@com,1/8/2022,523,488원,Sejong,62036,---
Unknown,Phone: 8541-7567,eu42w@hanmail.net,10/11/2022,812966,Jeju,596,NULL
김철수123,010-4732-4424,c3v08@gmail.com,2021. 1. 23,591184,Daejeon,94,---
홍길동123,+82 10-7369-1776,4es9y,3/5/2024,499371,서울,58095,NULL
N/A123,01011415295,4akr2@gmail.com,6/12/2021,62156,Jeju,726,NULL
Lee James123,010 0055 2537,v60lbp@hanmail.net,4/28/2023,765292,부산,92786,---
최.영.희123,+82 10-6671-2684,d9txy@gmail.com,2022-03-17,약 423천원,대구,7406,Note
 박 민수 ,01002318060,8g2fkg@,2023. 8. 7,496379,부산,69179,---
Lee James123,+82 10-4000-4934,6fm3wj@,2022-09-22,295,467원,부산,796,---
김철수123,010 8698 0873,q2w0e2@naver.com,2021. 2. 18,약 122천원,대구,21938,---
박 민수123,Phone: 0928-0006,lleei@@naver.com,2022-08-08,697,873원,부산,59430,---
 Unknown ,Phone: 1787-6129,oekimn@com,2021. 8. 1,8.4349만원,Jeju,185,NULL
김철수,010 3084 7850,v9qwps@gmail.com,2/23/2021,439595,Incheon,617,---
Lee James,+82 10-8383-6774,zsszar@@,2024-05-05,721,720원,서울,61189,---
 N/A ,010 1549 7695,v9jgiv@com,3/5/2021,455,275원,부산,382,NULL
Lee James,010 8848 3420,4qhoe9@@naver.com,9/13/2021,311,006원,Gwangju,837,Note
박 민수123,010-0440-9837,o97tdt,4/18/2022,약 388천원,Incheon,325,NULL
Unknown,010-5369-9609,yzzl68@gmail.com,2024-06-26,약 958천원,부산,83205,Note
박 민수123,010-6248-3241,ikk1ds@hanmail.net,11/16/2021,13,710원,Gwangju,43665,---
김철수!!,+82 10-1097-1719,appg2@naver.com,11/1/2023,946352,서울,236,NULL
최.영.희,01014167907,mgudsj,10/11/2023,399203,Sejong,62797,---
N/A!!,Phone: 7000-9152,2kgdd@naver.com,9/17/2024,332,469원,Gwangju,819,NULL
Unknown,01072768904,01fu56@hanmail.net,2020. 12. 21,724994,Gwangju,70845,Note
 박 민수 ,01079367420,ro7e7c@naver.com,2022. 3. 17,941,591원,대구,726,NULL
박 민수,01064602970,gi32y4,2020-12-25,588555,대구,158,---
최.영.희,010-0428-4390,tndqsv@@,2022. 7. 12,918,659원,Gwangju,7043,---
Lee James,01048789597,ixxx7b@@,2020-11-04,826,482원,Daejeon,61850,---
김철수,010 9169 1499,vrjoq9,12/4/2022,74.9899만원,부산,717,---
 N/A ,010-2688-5363,l0pez@naver.com,2023. 9. 27,408,463원,Gwangju,775,NULL
최.영.희,010 9082 5709,o5zvtr,6/16/2022,623,707원,Sejong,419,Note
최.영.희123,010 9354 9340,dc5sd8@naver.com,2020. 2. 19,769,046원,서울,75943,NULL
최.영.희,010-2463-3930,bc3iol,2021-06-28,9.5235만원,Incheon,314,---
Unknown,+82 10-4009-2251,c42m1@hanmail.net,2020. 11. 20,9208,대구,880,Note
박 민수123,01002550281,6fp6up@naver.com,3/22/2023,766045,대구,35752,Note
 Lee James ,Phone: 3619-0053,njq12s@,7/16/2020,55.8547만원,Gwangju,299,---
김철수,010 6056 9689,za95lj@@test.co.kr,2022-10-11,14,362원,Gwangju,798,---
Lee James!!,+82 10-2455-4152,oeildi,2021-09-13,84.5297만원,Daejeon,90909,NULL
 홍길동 ,01023889739,s7og3r@@naver.com,2024. 7. 19,341,408원,Jeju,246,NULL
홍길동,01059873594,1ecp3o,2020-09-20,607488,Incheon,568,NULL
홍길동,010-9927-2487,v23ck@,2022. 10. 3,3.5002만원,Incheon,49,---
박 민수123,01022923053,9b4vyh,7/7/2021,597257,Daejeon,41656,---
N/A,010 8009 6847,zyu7rd@com,1/12/2024,70,549원,Gwangju,42707,Note
박 민수!!,+82 10-4684-2924,c7f92b@test.co.kr,2021-08-15,약 240천원,Gwangju,48130,---
 최.영.희 ,010-6399-3300,ej5cqe@,2020-04-22,560125,대구,95858,---
 Unknown ,Phone: 3104-5073,vsee2m@@naver.com,11/25/2024,약 355천원,서울,299,NULL
Unknown123,010-9386-1447,48l1z,2024-10-14,808661,서울,848,Note
홍길동,+82 10-1240-5342,gwoo7@com,2020. 11. 23,약 600천원,서울,41159,---
Unknown123,+82 10-8055-1561,580p4s,2022-04-18,824244,Daejeon,12500,NULL
N/A123,+82 10-6645-7735,2suznq@naver.com,1/28/2021,721127,대구,17488,---
최.영.희,01049151040,bf3hgj,9/26/2024,약 37천원,Jeju,90236,---
Unknown,01043836928,csqnzl,2020. 4. 3,약 888천원,Jeju,802,---
홍길동123,010-8354-4570,f5bki,2020-11-05,896,018원,Jeju,35609,---
Lee James123,+82 10-7362-0426,x6tsi@gmail.com,2023. 12. 10,802,179원,Jeju,54,---
박 민수123,Phone: 0192-3303,dvi3p,2020. 1. 5,757,105원,서울,452,---
 김철수 ,+82 10-7794-5510,133xkv@com,4/15/2020,340,412원,부산,19287,Note
Unknown,010-9052-7513,ktnmw8@gmail.com,2024. 5. 8,24.9573만원,Gwangju,316,NULL
박 민수!!,010 8526 2004,cjp4vc@,2022. 8. 28,약 486천원,대구,267,---
박 민수,Phone: 2711-5465,cgihdc@,2020. 8. 23,737813,대구,365,---
Unknown,Phone: 3967-1459,v6d0we@gmail.com,7/2/2024,16.4556만원,Sejong,84691,NULL
 홍길동 ,Phone: 4804-0943,5fukwg@,2022-10-03,404,251원,Jeju,99095,NULL
N/A,010 0804 6759,x5ovvs@test.co.kr,2020-12-28,약 254천원,Incheon,300,NULL
 N/A ,+82 10-5401-1099,yfgpeu@naver.com,2021-10-20,717,778원,Incheon,167,Note
홍길동,+82 10-9566-1074,x7hs7@,2021. 2. 18,876,500원,Daejeon,83219,---
 박 민수 ,010 1478 5752,xe75ne@gmail.com,2024. 2. 27,9.7075만원,Incheon,98676,---
박 민수,010 1191 3760,18xayl@com,12/22/2021,약 875천원,Incheon,27,---
N/A,010-6920-1692,5bl16b,7/13/2021,933,614원,Sejong,82,---
최.영.희,010-8846-8250,cw9dm9@com,10/14/2023,약 46천원,Incheon,67280,---
 홍길동 ,Phone: 1778-1772,mxp9gwm@@,2020. 11. 5,470525,Daejeon,857,NULL
Lee James,Phone: 9785-2905,tn298@com,4/18/2021,403420,Daejeon,33060,Note
최.영.희,01009479465,i15ka@gmail.com,12/5/2023,65.3361만원,Daejeon,205,NULL
N/A,Phone: 3550-5442,dnhyu8@,1/20/2024,36.7558만원,부산,738,NULL
홍길동,01028805296,65gjon@test.co.kr,11/19/2021,20.3377만원,Sejong,425,---
최.영.희,Phone: 8978-5832,ry2tep,12/2/2020,926,455원,Daejeon,372,NULL
Unknown,010 0095 3487,zjphfd@test.co.kr,2022. 3. 27,394466,Incheon,97355,Note
 Lee James ,+82 10-7241-0345,eu6zux@gmail.com,2023-10-09,725,782원,대구,736,NULL
 박 민수 ,010 8682 9846,qts53@@test.co.kr,9/3/2022,813395,Sejong,163,Note
Lee James,01016145986,ben63@hanmail.net,2020. 10. 4,528,784원,Incheon,514,NULL
 Lee James ,010-5998-7898,unz8ud,2024-10-21,789,902원,Daejeon,93802,NULL
 김철수 ,01084862635,2knhxg@gmail.com,2023. 6. 2,약 543천원,Sejong,16484,---
N/A123,010-1813-7356,u7b887@test.co.kr,12/9/2024,500,067원,Incheon,92,Note
최.영.희,010-7930-9126,r0jtcb,2024. 9. 25,294,261원,대구,616,---
최.영.희123,010-7034-6301,ibu823,9/27/2024,343,398원,부산,15902,NULL
최.영.희,010-6726-9241,xbetua,2023-09-16,383759,Gwangju,9098,---
 홍길동 ,Phone: 3013-5360,3wmnmp@hanmail.net,12/22/2022,8.5827만원,Sejong,58299,Note
Unknown!!,Phone: 9975-8995,6f71z@naver.com,2024-03-25,546230,Daejeon,4999,Note
김철수123,010 3567 3270,8b48og@com,7/6/2023,51.2683만원,서울,607,---
 Lee James ,01056778595,k0kidi,2/22/2023,430,101원,Daejeon,40048,---
Lee James,+82 10-9512-0308,f7ze8r@@,2020. 11. 12,약 380천원,Daejeon,472,---
Unknown,+82 10-3291-8183,au0w4c@test.co.kr,5/25/2023,35.6249만원,Gwangju,7,---
 홍길동 ,01012673869,jxenii@@naver.com,2023-06-21,약 316천원,Daejeon,841,NULL
박 민수123,010 3957 1157,0w9d7@@hanmail.net,2022-10-27,4.0648만원,Jeju,358,NULL
 Lee James ,010 8606 8244,1jixz6@@hanmail.net,4/15/2022,약 158천원,대구,27007,---
홍길동,010 5049 7032,dwfgxr@naver.com,12/13/2024,806480,서울,26059,---
 박 민수 ,010 6581 8239,g9dq9,2023. 5. 15,55.847만원,서울,65709,---
 박 민수 ,+82 10-2243-8016,d254ok3,4/2/2023,560,474원,부산,7215,NULL
 박 민수 ,010-9320-7670,l915c,12/6/2024,428,922원,대구,76451,Note
 최.영.희 ,Phone: 6086-5669,wi0jq7,3/28/2023,747,626원,서울,270,Note
박 민수123,01092907635,mg28bg@naver.com,2021. 5. 17,535053,Gwangju,959,NULL
 박 민수 ,01064551049,k30cdk@hanmail.net,4/17/2022,303181,Gwangju,61945,Note
김철수,010-4798-1839,6dygw@com,2024. 2. 24,58462,서울,12582,Note
 Unknown ,010 0951 8768,hca36p@test.co.kr,2020-11-17,888,863원,서울,787,Note
Lee James123,Phone: 0504-9557,pvqvi@com,12/15/2024,715347,Incheon,254,Note
 Lee James ,010 1731 6546,lwlo1e@@test.co.kr,1/11/2022,939,643원,Sejong,23809,---
김철수!!,010-7639-6268,nbljzv,2024-02-17,약 238천원,Incheon,56387,NULL
김철수,010-4243-5374,5t1ns,2020. 9. 20,948,181원,서울,65989,Note
Lee James!!,01067078791,mby1j,2022-12-28,25.9173만원,부산,985,Note
홍길동123,01095089093,ydw2wg@com,2024. 4. 8,217555,Jeju,784,NULL
 김철수 ,+82 10-1194-0795,5um2zf@com,6/7/2023,753924,Sejong,353,NULL
N/A,+82 10-5636-0276,dvb8cu@hanmail.net,2021-09-07,79.1585만원,대구,691,---
최.영.희123,010-2217-1222,wain3s@gmail.com,2023-09-26,138961,Jeju,675,---
최.영.희,01081382086,o64nsr@,2021-08-08,791,107원,Gwangju,72889,---
홍길동!!,01078207779,2zca5@com,4/6/2024,583,909원,서울,439,Note
홍길동,Phone: 9615-0039,8k2cif@hanmail.net,2023-10-06,847033,대구,729,NULL
김철수,+82 10-6072-0604,3fvate@@,2021. 2. 14,약 638천원,Incheon,5997,---
박 민수,010 5953 9144,kkgc8@gmail.com,2023. 9. 4,314036,Jeju,35,Note
Unknown,01034838330,qhv7is@@hanmail.net,2021-06-14,677,562원,대구,75349,NULL
최.영.희,01080741851,9inw7@test.co.kr,5/28/2020,292605,대구,970,---
최.영.희,Phone: 5725-3402,ku3qq8@gmail.com,2020. 10. 7,581,489원,Sejong,75099,Note
김철수,01045809096,4czvpp,2022. 3. 21,36.652만원,부산,256,NULL
Lee James,01051283929,qcl4n5@test.co.kr,2023. 8. 19,681580,부산,85,Note
N/A123,Phone: 6620-0390,xq0n9,2023. 4. 24,33.3085만원,Gwangju,131,NULL
최.영.희,+82 10-0761-6380,m750qj@@,2021-08-27,506162,대구,12670,Note
Lee James,+82 10-1187-5338,wrrsfr@,2020. 6. 26,105118,Incheon,76561,---
 홍길동 ,010-0645-0234,b8p9e,9/4/2021,522,635원,Incheon,88,NULL
박 민수123,01040933738,lcpf5q@naver.com,2020. 2. 25,484938,Daejeon,73866,Note
N/A!!,Phone: 0469-9786,okamw,2020-02-21,약 833천원,대구,448,Note
김철수,Phone: 2100-9741,uu1qro@@hanmail.net,2022-10-23,254,144원,Jeju,21314,---
 박 민수 ,+82 10-7970-8340,8crwx@hanmail.net,2024-11-03,585615,Jeju,38645,Note
홍길동123,010 8042 3124,d0qac4@,2020-04-05,233,864원,부산,95707,Note
Lee James,010 5024 2666,okbet@,4/4/2022,984030,Daejeon,27879,---
홍길동!!,+82 10-4308-1600,cjj859,2023. 8. 18,약 677천원,Gwangju,51109,Note
최.영.희,+82 10-9402-8012,7jgpld,2021-08-21,43.3877만원,서울,69588,Note
 박 민수 ,+82 10-3676-7749,rh75bq@naver.com,2022-04-12,61.945만원,서울,42,---
 홍길동 ,01064973678,jcugb9@naver.com,2022-05-26,1.2866만원,Gwangju,13421,Note
박 민수!!,Phone: 9183-1553,ydmbzk@naver.com,5/27/2021,603,235원,부산,51688,NULL
 김철수 ,01021633620,oo8ip@gmail.com,2021. 1. 4,30.6246만원,서울,63234,Note
박 민수,010 9574 2130,e8kxv@com,2022-05-23,14.2876만원,부산,39614,---
김철수,+82 10-8825-4497,swhfzl@test.co.kr,8/18/2020,약 492천원,Daejeon,29123,---
김철수123,010-1187-5002,174aq5@,7/20/2021,약 653천원,Daejeon,99119,NULL
최.영.희,+82 10-5605-5964,78jn64@@com,7/25/2024,336681,부산,258,Note
홍길동,01088038826,18mlnr,2020-07-17,42.0879만원,Jeju,34859,NULL
 Unknown ,010-3729-4482,j6xn95@test.co.kr,2024. 6. 2,327171,Sejong,680,---
최.영.희123,010-7997-6834,4r29a,2024-03-24,30286,서울,471,NULL
홍길동,01057532169,sz84qk@test.co.kr,2/27/2024,859892,대구,961,---
 최.영.희 ,01093786596,m43rh@naver.com,8/18/2021,470957,Daejeon,86651,Note
N/A123,+82 10-2749-2782,onv64p,3/23/2023,22.6522만원,Sejong,314,---
김철수,+82 10-3537-9764,2yqong@gmail.com,2022. 7. 24,약 268천원,서울,134,Note
 김철수 ,010 1876 2434,v3t0ni@naver.com,2023. 11. 2,약 857천원,Incheon,40952,NULL
Lee James123,010 4264 5191,n53jq5,2/4/2024,약 539천원,Gwangju,92086,---
N/A,010-2602-9675,njl0zn,2021-08-24,74,755원,Gwangju,70055,---
최.영.희!!,010 1253 5543,sbwg2b@hanmail.net,12/25/2020,567868,대구,23104,Note
홍길동,010-8672-9874,pn9xw9,8/17/2020,56.5456만원,Jeju,891,---
Unknown123,Phone: 4525-5307,gyax7r,2022-08-15,21.0393만원,Jeju,343,---
홍길동,010 1954 1410,6l4r67,2021-10-05,약 724천원,부산,450,NULL
N/A!!,010 5980 6120,i9eis@test.co.kr,2020. 9. 15,471836,Sejong,95167,---
박 민수,010 5160 2023,e6d544@com,2024. 4. 27,433559,서울,63213,Note
Unknown,010-9857-0334,pnj418@test.co.kr,2020-06-03,826097,Incheon,886,Note
김철수,+82 10-1177-2354,o1y4gh,11/9/2023,565639,Daejeon,12186,---
Unknown!!,+82 10-4915-0683,eunx6s,8/27/2020,27.1181만원,대구,521,NULL
 Lee James ,Phone: 0261-9149,zcxl9h@hanmail.net,9/5/2022,990,981원,Sejong,85,---
Lee James123,Phone: 4752-9062,drixg@@,5/17/2022,373,335원,Daejeon,12315,---
 최.영.희 ,Phone: 5432-2753,f4bt46@gmail.com,2020-08-02,797273,Sejong,52075,Note
Unknown,010-2662-0950,eoemz@naver.com,2021-04-20,약 126천원,Daejeon,90442,NULL
박 민수,Phone: 4502-1366,o0flqr@gmail.com,4/5/2020,594,618원,부산,304,Note
 Unknown ,01069258804,p4e8hb@@com,2022-11-23,761958,서울,66207,Note
Lee James,+82 10-4877-2119,9gw3u@naver.com,2023. 11. 3,약 979천원,Jeju,66773,Note
Unknown,010 7563 6031,3vqact@@hanmail.net,2022-03-21,205576,대구,95972,---
Lee James,010-2152-4452,bawsno@hanmail.net,2021. 5. 3,513,261원,부산,29765,NULL
홍길동,+82 10-1111-4817,qlnxq9@test.co.kr,2024. 9. 10,623075,서울,51647,NULL
 Unknown ,010-2982-5438,4bnbc,11/10/2021,62.392만원,Sejong,48556,Note
홍길동,010-8035-5247,f9848q@hanmail.net,12/7/2024,620,001원,부산,346,NULL
홍길동123,01029900058,lzfhyu@gmail.com,4/13/2022,972,278원,Gwangju,166,NULL
N/A123,010 2057 6688,yvk6suw,5/20/2023,161772,Incheon,86529,---
N/A!!,+82 10-6658-7222,mujfcc@@,2023. 9. 26,50,731원,Sejong,487,Note
최.영.희123,Phone: 7124-1608,e26c4g@test.co.kr,2/24/2020,162402,Jeju,86794,Note
박 민수,Phone: 2070-8095,kv6zr@com,2021-08-04,146697,Jeju,82428,Note
 Lee James ,01054118141,37av64@,7/8/2021,334,772원,Sejong,56,---
김철수,+82 10-8388-1858,4kkg7w@@naver.com,3/22/2023,98.8989만원,Incheon,396,---
최.영.희,Phone: 7589-0262,b8h54f@,2020-07-19,764204,Gwangju,897,NULL
 김철수 ,01049785803,fby12k@,2023. 4. 12,79.2514만원,Incheon,35100,Note
 박 민수 ,+82 10-4955-2709,qyo94h@hanmail.net,2/25/2023,399,414원,Jeju,770,---
 홍길동 ,01032546590,dpgtm2@@naver.com,2024. 5. 27,약 19천원,Incheon,80883,---
Unknown,Phone: 2252-0254,0h6vjq,8/8/2024,773447,Jeju,805,Note
김철수,Phone: 6316-8155,fiwnxl@com,7/12/2022,약 185천원,서울,98,Note
Unknown123,Phone: 4637-1500,7ih2h,2023. 4. 4,680,560원,부산,31926,Note
박 민수,010 5981 3421,ukhhb2@@naver.com,2/1/2024,36560,Gwangju,71082,NULL
Unknown123,01047579827,cysbpe@com,9/7/2021,523,439원,Jeju,10056,NULL
박 민수123,010-7906-8457,dg059o@test.co.kr,2022. 11. 5,211838,Incheon,404,NULL
N/A,010-7021-8970,s1e2uq@@test.co.kr,8/16/2024,983124,Jeju,53,---
김철수,+82 10-6450-5927,28z2ts@@,2023-02-10,90.461만원,Jeju,961,Note
최.영.희!!,010 7987 3789,q0bgs@com,1/23/2022,111,415원,Sejong,9845,NULL
N/A,+82 10-8965-3920,juclw@hanmail.net,2024. 12. 23,약 939천원,Incheon,123,NULL
N/A,010-3219-9548,jbm49@com,12/9/2022,532024,서울,20494,NULL
홍길동,+82 10-7892-7419,0y7yp8@test.co.kr,2021-05-18,550901,Gwangju,734,Note
Unknown,010-9725-4383,f4qfa,2/8/2022,540718,서울,53642,Note
 홍길동 ,010-0647-3228,5z258@gmail.com,2022-08-04,473531,Daejeon,366,---
박 민수,010-4009-1980,gni06s@,2022. 10. 3,185539,Sejong,57,Note
Lee James,010-4942-3099,zp78d@naver.com,6/4/2024,76.0662만원,서울,360,---
Unknown123,010 7207 9197,dz5lle@,2023-03-11,약 69천원,부산,93598,Note
최.영.희123,010-9541-2789,buis1c,2020. 8. 25,약 870천원,부산,590,NULL
 홍길동 ,010-4500-3197,qb1usg@com,2023-09-07,779,887원,Daejeon,38487,NULL
Unknown,Phone: 4682-9082,9r6d3@,8/19/2022,478,091원,Incheon,57630,---
Lee James!!,+82 10-8860-6785,telgvc@naver.com,2022-07-19,약 41천원,서울,248,---
최.영.희!!,010 0054 8619,fll7q@naver.com,2023. 1. 4,182,991원,Sejong,24133,NULL
 박 민수 ,010-9602-1661,iu63k,2021. 3. 23,699414,Incheon,778,Note
홍길동!!,Phone: 0497-4158,e0jpsn@naver.com,2023. 8. 5,765901,Sejong,189,---
Lee James,+82 10-3956-3853,bfrmdr@@,12/3/2020,약 48천원,부산,27,Note
N/A,Phone: 6376-3684,gvi9xl@gmail.com,1/26/2022,524019,서울,643,---
김철수,01019056485,bmpnpm,2020-07-27,968,880원,Gwangju,13234,---
최.영.희123,Phone: 8775-3271,nz4uyq@hanmail.net,6/3/2020,702,662원,Daejeon,302,Note
홍길동,010 3184 6846,i3lx3@hanmail.net,4/6/2021,34.8313만원,Gwangju,84777,NULL
박 민수,010 8673 0258,om8gar@hanmail.net,2021. 11. 9,579,204원,Jeju,17169,NULL
Lee James123,01082716969,rgd689@com,4/20/2020,354,686원,서울,387,---
박 민수,+82 10-9305-9358,8r2xp@com,2020. 9. 28,526,244원,Daejeon,58605,Note
 김철수 ,+82 10-1078-5876,6b0gee@test.co.kr,2020-12-23,515702,Daejeon,9077,Note
박 민수,010 0193 5772,cxn0zn@@com,2023. 5. 22,899393,Incheon,86,NULL
N/A,+82 10-2826-1569,5f5mp9,2020. 3. 24,934,192원,Gwangju,74,Note
 Unknown ,+82 10-5108-4984,fj4fo,1/27/2024,701,468원,Daejeon,757,---
N/A,010 4058 1093,m5b2oq@naver.com,2020-04-13,1.1519만원,Jeju,925,Note
Unknown,01082111805,imhvr@,2023-11-11,283,476원,Gwangju,486,Note
최.영.희,010 9473 4784,0v374a@test.co.kr,1/12/2020,약 697천원,부산,53,NULL
 N/A ,01093023163,pwxzzs@@gmail.com,2021. 9. 26,557,888원,Daejeon,722,---
Unknown,+82 10-4713-9130,z1igt@com,2024. 2. 3,약 791천원,Incheon,406,---
김철수123,010 6822 3426,xbnyor@@com,2024-05-14,758,035원,Sejong,97971,---
홍길동!!,Phone: 4703-3946,3s26p@test.co.kr,11/26/2021,301,673원,Gwangju,513,NULL
Unknown,010 9083 1893,7bwtse@hanmail.net,5/14/2024,618195,Jeju,913,Note
N/A123,+82 10-4686-2618,oh3574@com,2023-11-03,약 347천원,Incheon,611,NULL
 Lee James ,01062120299,5b2qsd@naver.com,2021-06-13,33.2079만원,부산,550,NULL
홍길동!!,010-4169-2523,1s8q4o@@naver.com,2023. 11. 4,168,446원,서울,69661,---
김철수,+82 10-6355-6457,hfpupt@test.co.kr,2021-02-13,70.3247만원,Gwangju,18757,Note
최.영.희,010-1842-7339,lgyebf@,2024. 3. 2,21.9403만원,Gwangju,10700,NULL
최.영.희,010-2546-3092,cieq6e@hanmail.net,2021-02-04,145786,Gwangju,74185,Note
 Unknown ,Phone: 0975-7636,g47kph,2/4/2020,90.9675만원,Incheon,93030,Note
홍길동,01084458957,smlbc@,2021-10-05,204,869원,대구,695,NULL
Unknown,010-1629-0636,3slg35@gmail.com,2024. 3. 28,933,920원,Jeju,5032,NULL
Lee James,010-0346-6305,vrlaik@hanmail.net,2020. 10. 14,16.8339만원,Incheon,28553,---
박 민수,+82 10-0782-3341,o0qp5@@com,2/16/2023,약 190천원,서울,70454,---
홍길동,01007209372,q27168@com,2021-06-18,155,972원,Incheon,6803,Note
홍길동,010 1362 0815,gywyx9@hanmail.net,3/15/2024,약 997천원,Sejong,112,NULL
N/A!!,01054663149,7pmn1y,2022-11-22,34.6323만원,부산,547,Note
김철수,+82 10-3121-7249,tg5unp,2022. 6. 23,107225,Gwangju,13778,Note
박 민수,Phone: 5989-9668,9seqkp@test.co.kr,2021. 6. 3,445848,Incheon,859,---
